timestamp,node_id,subsystem,sensor,parameter,value_raw,value_hrf
2019/11/18 12:27:52,001e0610f6db,chemsense,so2,concentration,-821.0,-0.39962
2019/11/18 12:27:52,001e0610f6db,lightsense,apds_9006_020,intensity,3,0.241
2019/11/18 12:27:52,001e0610f6db,lightsense,hih6130,humidity,19910,21.52
2019/11/18 12:27:52,001e0610f6db,lightsense,hih6130,temperature,29857,35.18
2019/11/18 12:27:52,001e0610f6db,lightsense,hmc5883l,magnetic_field_x,-375,-340.909
2019/11/18 12:27:52,001e0610f6db,lightsense,hmc5883l,magnetic_field_y,11,10.0
2019/11/18 12:27:52,001e0610f6db,lightsense,hmc5883l,magnetic_field_z,-97,-98.98
2019/11/18 12:27:52,001e0610f6db,lightsense,ml8511,intensity,9750,46.683
2019/11/18 12:27:52,001e0610f6db,lightsense,mlx75305,intensity,551,-0.892
2019/11/18 12:27:52,001e0610f6db,lightsense,tmp421,temperature,5440,21.25
2019/11/18 12:27:52,001e0610f6db,lightsense,tsl250rd,intensity,68,0.076
2019/11/18 12:27:52,001e0610f6db,lightsense,tsl260rd,intensity,551,1.377
2019/11/18 12:27:52,001e0610f6db,metsense,bmp180,pressure,11119936,1000.8
2019/11/18 12:27:52,001e0610f6db,metsense,bmp180,temperature,21312,4.4
2019/11/18 12:27:52,001e0610f6db,metsense,hih4030,humidity,534,80.95
2019/11/18 12:27:52,001e0610f6db,metsense,htu21d,humidity,42566,75.18
2019/11/18 12:27:52,001e0610f6db,metsense,htu21d,temperature,19724,6.04
2019/11/18 12:27:52,001e0610f6db,metsense,metsense,id,017eb3141800,017eb3141800
2019/11/18 12:27:52,001e0610f6db,metsense,mma8452q,acceleration_x,65104,-26.367
2019/11/18 12:27:52,001e0610f6db,metsense,mma8452q,acceleration_y,49344,-988.281
2019/11/18 12:27:52,001e0610f6db,metsense,mma8452q,acceleration_z,65328,-12.695
2019/11/18 12:27:52,001e0610f6db,metsense,pr103j2,temperature,685,6.8
2019/11/18 12:27:52,001e0610f6db,metsense,spv1840lr5h_b,intensity,NULL,56.72
2019/11/18 12:27:52,001e0610f6db,metsense,tmp112,temperature,865,6.75
2019/11/18 12:27:52,001e0610f6db,metsense,tsl250rd,intensity,0,0.0
2019/11/18 12:27:52,001e0610f6db,metsense,tsys01,temperature,9287720,7.24
2019/11/18 12:27:53,001e0610f05c,lightsense,apds_9006_020,intensity,1,0.08
2019/11/18 12:27:53,001e0610f05c,lightsense,hih6130,humidity,27035,65.01
2019/11/18 12:27:53,001e0610f05c,lightsense,hih6130,temperature,22865,17.57
2019/11/18 12:27:53,001e0610f05c,lightsense,hmc5883l,magnetic_field_x,-201,-182.727
2019/11/18 12:27:53,001e0610f05c,lightsense,hmc5883l,magnetic_field_y,-22,-20.0
2019/11/18 12:27:53,001e0610f05c,lightsense,hmc5883l,magnetic_field_z,-302,-308.163
2019/11/18 12:27:53,001e0610f05c,lightsense,ml8511,intensity,9815,47.952
2019/11/18 12:27:53,001e0610f05c,lightsense,mlx75305,intensity,864,6.094
2019/11/18 12:27:53,001e0610f05c,lightsense,tmp421,temperature,2048,8.0
2019/11/18 12:27:53,001e0610f05c,lightsense,tsl250rd,intensity,864,2.019
2019/11/18 12:27:53,001e0610f05c,lightsense,tsl260rd,intensity,4288,11.444
2019/11/18 12:27:53,001e0610f05c,metsense,bmp180,pressure,11429888,1033.63
2019/11/18 12:27:53,001e0610f05c,metsense,bmp180,temperature,21266,4.0
2019/11/18 12:27:53,001e0610f05c,metsense,hih4030,humidity,585,88.59
2019/11/18 12:27:53,001e0610f05c,metsense,htu21d,humidity,55070,99.03
2019/11/18 12:27:53,001e0610f05c,metsense,htu21d,temperature,18988,4.06
2019/11/18 12:27:53,001e0610f05c,metsense,metsense,id,0113d2141800,0113d2141800
2019/11/18 12:27:53,001e0610f05c,metsense,mma8452q,acceleration_x,944,57.617
2019/11/18 12:27:53,001e0610f05c,metsense,mma8452q,acceleration_y,49360,-987.305
2019/11/18 12:27:53,001e0610f05c,metsense,mma8452q,acceleration_z,192,11.719
2019/11/18 12:27:53,001e0610f05c,metsense,pr103j2,temperature,653,4.0
2019/11/18 12:27:53,001e0610f05c,metsense,spv1840lr5h_b,intensity,NULL,70.7
2019/11/18 12:27:53,001e0610f05c,metsense,tmp112,temperature,617,4.81
2019/11/18 12:27:53,001e0610f05c,metsense,tsl250rd,intensity,0,0.0
2019/11/18 12:27:53,001e0610f05c,metsense,tsys01,temperature,9224072,5.01
2019/11/18 12:27:53,001e061146cb,chemsense,at0,temperature,378.0,3.78
2019/11/18 12:27:53,001e061146cb,chemsense,at1,temperature,425.0,4.25
2019/11/18 12:27:53,001e061146cb,chemsense,at2,temperature,509.0,5.09
2019/11/18 12:27:53,001e061146cb,chemsense,at3,temperature,571.0,5.71
2019/11/18 12:27:53,001e061146cb,chemsense,chemsense,id,NULL,5410ec38a62b
2019/11/18 12:27:53,001e061146cb,chemsense,co,concentration,1031.0,-0.48729
2019/11/18 12:27:53,001e061146cb,chemsense,h2s,concentration,17349.0,0.2767
2019/11/18 12:27:53,001e061146cb,chemsense,lps25h,pressure,120470.0,1204.7
2019/11/18 12:27:53,001e061146cb,chemsense,lps25h,temperature,-5387.0,-53.87
2019/11/18 12:27:53,001e061146cb,chemsense,no2,concentration,-1574.0,0.0
2019/11/18 12:27:53,001e061146cb,chemsense,o3,concentration,-755.0,-0.00121
2019/11/18 12:27:53,001e061146cb,chemsense,oxidizing_gases,concentration,6671.0,0.44039
2019/11/18 12:27:53,001e061146cb,chemsense,reducing_gases,concentration,1955.0,0.17353
2019/11/18 12:27:53,001e061146cb,chemsense,si1145,ir_intensity,241,NULL
2019/11/18 12:27:53,001e061146cb,chemsense,si1145,uv_intensity,1,NULL
2019/11/18 12:27:53,001e061146cb,chemsense,si1145,visible_light_intensity,260,NULL
2019/11/18 12:27:53,001e061146cb,chemsense,so2,concentration,325.0,-1.17426
2019/11/18 12:27:53,001e061146cb,lightsense,apds_9006_020,intensity,65535,5267.409
2019/11/18 12:27:53,001e061146cb,lightsense,hih6130,humidity,65535,100.0
2019/11/18 12:27:53,001e061146cb,lightsense,hih6130,temperature,65535,125.01
2019/11/18 12:27:53,001e061146cb,lightsense,hmc5883l,magnetic_field_x,-1,-0.909
2019/11/18 12:27:53,001e061146cb,lightsense,hmc5883l,magnetic_field_y,-1,-0.909
2019/11/18 12:27:53,001e061146cb,lightsense,hmc5883l,magnetic_field_z,-1,-1.02
2019/11/18 12:27:53,001e061146cb,lightsense,ml8511,intensity,65535,1135.624
2019/11/18 12:27:53,001e061146cb,lightsense,mlx75305,intensity,65535,1449.643
2019/11/18 12:27:53,001e061146cb,lightsense,tmp421,temperature,65535,-0.06
2019/11/18 12:27:53,001e061146cb,lightsense,tsl250rd,intensity,65535,159.907
2019/11/18 12:27:53,001e061146cb,lightsense,tsl260rd,intensity,65535,176.441
2019/11/18 12:27:53,001e061146cb,metsense,bmp180,pressure,16777215,2361.56
2019/11/18 12:27:53,001e061146cb,metsense,bmp180,temperature,65535,241.0
2019/11/18 12:27:53,001e061146cb,metsense,hih4030,humidity,433,65.82
2019/11/18 12:27:53,001e061146cb,metsense,htu21d,humidity,65535,118.99
2019/11/18 12:27:53,001e061146cb,metsense,htu21d,temperature,65535,128.86
2019/11/18 12:27:53,001e061146cb,metsense,metsense,id,01b2d7e21700,01b2d7e21700
2019/11/18 12:27:53,001e061146cb,metsense,mma8452q,acceleration_x,65535,-0.977
2019/11/18 12:27:53,001e061146cb,metsense,mma8452q,acceleration_y,65535,-0.977
2019/11/18 12:27:53,001e061146cb,metsense,mma8452q,acceleration_z,65535,-0.977
2019/11/18 12:27:53,001e061146cb,metsense,pr103j2,temperature,660,4.6
2019/11/18 12:27:53,001e061146cb,metsense,spv1840lr5h_b,intensity,NULL,56.72
2019/11/18 12:27:53,001e061146cb,metsense,tmp112,temperature,65535,-254.0
2019/11/18 12:27:53,001e061146cb,metsense,tsl250rd,intensity,0,0.0
2019/11/18 12:27:53,001e061146cb,metsense,tsys01,temperature,16777215,214.75
2019/11/18 12:27:58,001e06118295,chemsense,at0,temperature,430.0,4.3
2019/11/18 12:27:58,001e06118295,chemsense,at1,temperature,467.0,4.67
2019/11/18 12:27:58,001e06118295,chemsense,at2,temperature,537.0,5.37
2019/11/18 12:27:58,001e06118295,chemsense,at3,temperature,604.0,6.04
2019/11/18 12:27:58,001e06118295,chemsense,chemsense,id,NULL,5410ecf74e1a
2019/11/18 12:27:58,001e06118295,chemsense,co,concentration,2686.0,0.11542
2019/11/18 12:27:58,001e06118295,chemsense,h2s,concentration,-556.0,-0.01339
2019/11/18 12:27:58,001e06118295,chemsense,lps25h,pressure,98780.0,987.8
2019/11/18 12:27:58,001e06118295,chemsense,lps25h,temperature,504.0,5.04
2019/11/18 12:27:58,001e06118295,chemsense,no2,concentration,1084.0,0.00918
2019/11/18 12:27:58,001e06118295,chemsense,o3,concentration,555.0,0.0
2019/11/18 12:27:58,001e06118295,chemsense,oxidizing_gases,concentration,4871.0,-0.12744
2019/11/18 12:27:58,001e06118295,chemsense,reducing_gases,concentration,1873.0,0.00998
2019/11/18 12:27:58,001e06118295,chemsense,si1145,ir_intensity,243,NULL
2019/11/18 12:27:58,001e06118295,chemsense,si1145,uv_intensity,9,NULL
2019/11/18 12:27:58,001e06118295,chemsense,si1145,visible_light_intensity,278,NULL
2019/11/18 12:27:58,001e06118295,chemsense,so2,concentration,496.0,0.137
2019/11/18 12:27:58,001e06118295,lightsense,apds_9006_020,intensity,3,0.241
2019/11/18 12:27:58,001e06118295,lightsense,hih6130,humidity,22433,36.92
2019/11/18 12:27:58,001e06118295,lightsense,hih6130,temperature,27849,30.12
2019/11/18 12:27:58,001e06118295,lightsense,hmc5883l,magnetic_field_x,-1,-0.909
2019/11/18 12:27:58,001e06118295,lightsense,hmc5883l,magnetic_field_y,-1,-0.909
2019/11/18 12:27:58,001e06118295,lightsense,hmc5883l,magnetic_field_z,-1,-1.02
2019/11/18 12:27:58,001e06118295,lightsense,ml8511,intensity,9715,46.0
2019/11/18 12:27:58,001e06118295,lightsense,mlx75305,intensity,524,-1.495
2019/11/18 12:27:58,001e06118295,lightsense,tmp421,temperature,5168,20.19
2019/11/18 12:27:58,001e06118295,lightsense,tsl250rd,intensity,524,1.189
2019/11/18 12:27:58,001e06118295,lightsense,tsl260rd,intensity,524,1.304
2019/11/18 12:27:58,001e06118295,metsense,bmp180,pressure,10497088,1035.06
2019/11/18 12:27:58,001e06118295,metsense,bmp180,temperature,27219,42.8
2019/11/18 12:27:58,001e06118295,metsense,hih4030,humidity,382,58.18
2019/11/18 12:27:58,001e06118295,metsense,htu21d,humidity,41830,73.78
2019/11/18 12:27:58,001e06118295,metsense,htu21d,temperature,19604,5.71
2019/11/18 12:27:58,001e06118295,metsense,metsense,id,01e51b101a00,01e51b101a00
2019/11/18 12:27:58,001e06118295,metsense,mma8452q,acceleration_x,65008,-32.227
2019/11/18 12:27:58,001e06118295,metsense,mma8452q,acceleration_y,49744,-963.867
2019/11/18 12:27:58,001e06118295,metsense,mma8452q,acceleration_z,65472,-3.906
2019/11/18 12:27:58,001e06118295,metsense,pr103j2,temperature,696,7.8
2019/11/18 12:27:58,001e06118295,metsense,spv1840lr5h_b,intensity,NULL,56.72
2019/11/18 12:27:58,001e06118295,metsense,tmp112,temperature,809,6.31
2019/11/18 12:27:58,001e06118295,metsense,tsl250rd,intensity,0,0.0
2019/11/18 12:27:58,001e06118295,metsense,tsys01,temperature,9277708,6.89
2019/11/18 12:27:58,001e06118295,plantower,pms7003,10um_particle,0,0
2019/11/18 12:27:58,001e06118295,plantower,pms7003,1um_particle,0,0
2019/11/18 12:27:58,001e06118295,plantower,pms7003,2_5um_particle,0,0
2019/11/18 12:27:58,001e06118295,plantower,pms7003,5um_particle,0,0
2019/11/18 12:27:58,001e06118295,plantower,pms7003,pm10_atm,0,0
2019/11/18 12:27:58,001e06118295,plantower,pms7003,pm10_cf1,0,0
2019/11/18 12:27:58,001e06118295,plantower,pms7003,pm1_atm,0,0
2019/11/18 12:27:58,001e06118295,plantower,pms7003,pm1_cf1,0,0
2019/11/18 12:27:58,001e06118295,plantower,pms7003,pm25_atm,0,0
2019/11/18 12:27:58,001e06118295,plantower,pms7003,pm25_cf1,0,0
2019/11/18 12:27:58,001e06118295,plantower,pms7003,point_3um_particle,0,0
2019/11/18 12:27:58,001e06118295,plantower,pms7003,point_5um_particle,0,0
2019/11/18 12:28:00,001e0610bc10,lightsense,apds_9006_020,intensity,65535,5267.409
2019/11/18 12:28:00,001e0610bc10,lightsense,hih6130,humidity,65535,100.0
2019/11/18 12:28:00,001e0610bc10,lightsense,hih6130,temperature,65535,125.01
2019/11/18 12:28:00,001e0610bc10,lightsense,hmc5883l,magnetic_field_x,-1,-0.909
2019/11/18 12:28:00,001e0610bc10,lightsense,hmc5883l,magnetic_field_y,-1,-0.909
2019/11/18 12:28:00,001e0610bc10,lightsense,hmc5883l,magnetic_field_z,-1,-1.02
2019/11/18 12:28:00,001e0610bc10,lightsense,ml8511,intensity,65535,1135.624
2019/11/18 12:28:00,001e0610bc10,lightsense,mlx75305,intensity,65535,1449.643
2019/11/18 12:28:00,001e0610bc10,lightsense,tmp421,temperature,65535,-0.06
2019/11/18 12:28:00,001e0610bc10,lightsense,tsl250rd,intensity,65535,159.907
2019/11/18 12:28:00,001e0610bc10,lightsense,tsl260rd,intensity,65535,176.441
2019/11/18 12:28:00,001e0610bc10,metsense,hih4030,humidity,6,1.86
2019/11/18 12:28:00,001e0610bc10,metsense,metsense,id,016dce141800,016dce141800
2019/11/18 12:28:00,001e0610bc10,metsense,pr103j2,temperature,611,0.55
2019/11/18 12:28:00,001e0610bc10,metsense,spv1840lr5h_b,intensity,NULL,79.0
2019/11/18 12:28:00,001e0610bc10,metsense,tmp112,temperature,65535,-254.0
2019/11/18 12:28:00,001e0610bc10,metsense,tsl250rd,intensity,3,0.151
2019/11/18 12:28:00,001e06112e77,lightsense,apds_9006_020,intensity,65535,5267.409
2019/11/18 12:28:00,001e06112e77,lightsense,hih6130,humidity,65535,100.0
2019/11/18 12:28:00,001e06112e77,lightsense,hih6130,temperature,65535,125.01
2019/11/18 12:28:00,001e06112e77,lightsense,hmc5883l,magnetic_field_x,-1,-0.909
2019/11/18 12:28:00,001e06112e77,lightsense,hmc5883l,magnetic_field_y,-1,-0.909
2019/11/18 12:28:00,001e06112e77,lightsense,hmc5883l,magnetic_field_z,-1,-1.02
2019/11/18 12:28:00,001e06112e77,lightsense,ml8511,intensity,65535,1135.624
2019/11/18 12:28:00,001e06112e77,lightsense,mlx75305,intensity,65535,1449.643
2019/11/18 12:28:00,001e06112e77,lightsense,tmp421,temperature,65535,-0.06
2019/11/18 12:28:00,001e06112e77,lightsense,tsl250rd,intensity,65535,159.907
2019/11/18 12:28:00,001e06112e77,lightsense,tsl260rd,intensity,65535,176.441
2019/11/18 12:28:00,001e06112e77,metsense,bmp180,pressure,16777215,2361.56
2019/11/18 12:28:00,001e06112e77,metsense,bmp180,temperature,65535,241.0
2019/11/18 12:28:00,001e06112e77,metsense,hih4030,humidity,422,64.18
2019/11/18 12:28:00,001e06112e77,metsense,htu21d,humidity,65535,118.99
2019/11/18 12:28:00,001e06112e77,metsense,htu21d,temperature,65535,128.86
2019/11/18 12:28:00,001e06112e77,metsense,metsense,id,0170dce21700,0170dce21700
2019/11/18 12:28:00,001e06112e77,metsense,mma8452q,acceleration_x,65535,-0.977
2019/11/18 12:28:00,001e06112e77,metsense,mma8452q,acceleration_y,65535,-0.977
2019/11/18 12:28:00,001e06112e77,metsense,mma8452q,acceleration_z,65535,-0.977
2019/11/18 12:28:00,001e06112e77,metsense,pr103j2,temperature,643,3.15
2019/11/18 12:28:00,001e06112e77,metsense,spv1840lr5h_b,intensity,NULL,56.72
2019/11/18 12:28:00,001e06112e77,metsense,tmp112,temperature,65535,-254.0
2019/11/18 12:28:00,001e06112e77,metsense,tsl250rd,intensity,1,0.05
2019/11/18 12:28:00,001e06112e77,metsense,tsys01,temperature,16777215,214.75
2019/11/18 12:28:00,001e061182a7,ep,device,bcam,0,0
2019/11/18 12:28:00,001e061182a7,ep,device,lan,1,1
2019/11/18 12:28:00,001e061182a7,ep,device,tcam,1,1
2019/11/18 12:28:00,001e061182a7,ep,disk_size,boot,134582272,134582272
2019/11/18 12:28:00,001e061182a7,ep,disk_size,root,7672598528,7672598528
2019/11/18 12:28:00,001e061182a7,ep,disk_size,rw,7447728128,7447728128
2019/11/18 12:28:00,001e061182a7,ep,disk_used,boot,14229504,14229504
2019/11/18 12:28:00,001e061182a7,ep,disk_used,root,2162761728,2162761728
2019/11/18 12:28:00,001e061182a7,ep,disk_used,rw,1557045248,1557045248
2019/11/18 12:28:00,001e061182a7,ep,disk_used_ratio,boot,0.106,0.106
2019/11/18 12:28:00,001e061182a7,ep,disk_used_ratio,root,0.282,0.282
2019/11/18 12:28:00,001e061182a7,ep,disk_used_ratio,rw,0.209,0.209
2019/11/18 12:28:00,001e061182a7,ep,loadavg,loadavg1,0.92,0.92
2019/11/18 12:28:00,001e061182a7,ep,loadavg,loadavg15,0.47,0.47
2019/11/18 12:28:00,001e061182a7,ep,loadavg,loadavg5,0.62,0.62
2019/11/18 12:28:00,001e061182a7,ep,media,media,1,1
2019/11/18 12:28:00,001e061182a7,ep,mem,free,1245802496,1245802496
2019/11/18 12:28:00,001e061182a7,ep,mem,free_ratio,0.596,0.596
2019/11/18 12:28:00,001e061182a7,ep,mem,total,2091458560,2091458560
2019/11/18 12:28:00,001e061182a7,ep,net_rx,lan,134081292,134081292
2019/11/18 12:28:00,001e061182a7,ep,net_tx,lan,2719406556,2719406556
2019/11/18 12:28:00,001e061182a7,ep,ping,nc,1,1
2019/11/18 12:28:00,001e061182a7,ep,plugins,active,1,1
2019/11/18 12:28:00,001e061182a7,ep,plugins,enabled,1,1
2019/11/18 12:28:00,001e061182a7,ep,service_active,rabbitmq,1,1
2019/11/18 12:28:00,001e061182a7,ep,time,time,1574080077,1574080077
2019/11/18 12:28:00,001e061182a7,ep,uptime,uptime,2185602,2185602
2019/11/18 12:28:00,001e061183f3,chemsense,at0,temperature,306.0,3.06
2019/11/18 12:28:00,001e061183f3,chemsense,at1,temperature,346.0,3.46
2019/11/18 12:28:00,001e061183f3,chemsense,at2,temperature,410.0,4.1
2019/11/18 12:28:00,001e061183f3,chemsense,at3,temperature,479.0,4.79
2019/11/18 12:28:00,001e061183f3,chemsense,chemsense,id,NULL,5410ecf7172b
2019/11/18 12:28:00,001e061183f3,chemsense,co,concentration,1594.0,-0.8513
2019/11/18 12:28:00,001e061183f3,chemsense,h2s,concentration,282.0,-0.00088
2019/11/18 12:28:00,001e061183f3,chemsense,lps25h,pressure,120470.0,1204.7
2019/11/18 12:28:00,001e061183f3,chemsense,lps25h,temperature,-5387.0,-53.87
2019/11/18 12:28:00,001e061183f3,chemsense,no2,concentration,-14.0,0.0
2019/11/18 12:28:00,001e061183f3,chemsense,o3,concentration,1868.0,0.01515
2019/11/18 12:28:00,001e061183f3,chemsense,oxidizing_gases,concentration,3878.0,0.70445
2019/11/18 12:28:00,001e061183f3,chemsense,reducing_gases,concentration,1428.0,-0.04114
2019/11/18 12:28:00,001e061183f3,chemsense,si1145,ir_intensity,265,NULL
2019/11/18 12:28:00,001e061183f3,chemsense,si1145,uv_intensity,1,NULL
2019/11/18 12:28:00,001e061183f3,chemsense,si1145,visible_light_intensity,260,NULL
2019/11/18 12:28:00,001e061183f3,chemsense,so2,concentration,260.0,0.03029
2019/11/18 12:28:00,001e061183f3,lightsense,apds_9006_020,intensity,3,0.241
2019/11/18 12:28:00,001e061183f3,lightsense,hih6130,humidity,20220,23.41
2019/11/18 12:28:00,001e061183f3,lightsense,hih6130,temperature,34601,47.12
2019/11/18 12:28:00,001e061183f3,lightsense,hmc5883l,magnetic_field_x,-478,-434.545
2019/11/18 12:28:00,001e061183f3,lightsense,hmc5883l,magnetic_field_y,-550,-500.0
2019/11/18 12:28:00,001e061183f3,lightsense,hmc5883l,magnetic_field_z,-586,-597.959
2019/11/18 12:28:00,001e061183f3,lightsense,ml8511,intensity,9659,44.907
2019/11/18 12:28:00,001e061183f3,lightsense,mlx75305,intensity,617,0.581
2019/11/18 12:28:00,001e061183f3,lightsense,tmp421,temperature,5008,19.56
2019/11/18 12:28:00,001e061183f3,lightsense,tsl250rd,intensity,617,1.416
2019/11/18 12:28:00,001e061183f3,lightsense,tsl260rd,intensity,617,1.554
2019/11/18 12:28:00,001e061183f3,metsense,bmp180,pressure,10800224,1047.5
2019/11/18 12:28:00,001e061183f3,metsense,bmp180,temperature,25779,34.2
2019/11/18 12:28:00,001e061183f3,metsense,hih4030,humidity,454,68.97
2019/11/18 12:28:00,001e061183f3,metsense,htu21d,humidity,45926,81.59
2019/11/18 12:28:00,001e061183f3,metsense,htu21d,temperature,18484,2.71
2019/11/18 12:28:00,001e061183f3,metsense,metsense,id,011214101a00,011214101a00
2019/11/18 12:28:00,001e061183f3,metsense,mma8452q,acceleration_x,65520,-0.977
2019/11/18 12:28:00,001e061183f3,metsense,mma8452q,acceleration_y,49360,-987.305
2019/11/18 12:28:00,001e061183f3,metsense,mma8452q,acceleration_z,65200,-20.508
2019/11/18 12:28:00,001e061183f3,metsense,pr103j2,temperature,641,3.0
2019/11/18 12:28:00,001e061183f3,metsense,spv1840lr5h_b,intensity,NULL,56.72
2019/11/18 12:28:00,001e061183f3,metsense,tmp112,temperature,369,2.88
2019/11/18 12:28:00,001e061183f3,metsense,tsl250rd,intensity,0,0.0
2019/11/18 12:28:00,001e061183f3,metsense,tsys01,temperature,9168148,3.05
2019/11/18 12:28:02,001e0610e538,lightsense,apds_9006_020,intensity,65535,5267.409
2019/11/18 12:28:02,001e0610e538,lightsense,hih6130,humidity,65535,100.0
2019/11/18 12:28:02,001e0610e538,lightsense,hih6130,temperature,65535,125.01
2019/11/18 12:28:02,001e0610e538,lightsense,hmc5883l,magnetic_field_x,-1,-0.909
2019/11/18 12:28:02,001e0610e538,lightsense,hmc5883l,magnetic_field_y,-1,-0.909
2019/11/18 12:28:02,001e0610e538,lightsense,hmc5883l,magnetic_field_z,-1,-1.02
2019/11/18 12:28:02,001e0610e538,lightsense,ml8511,intensity,65535,1135.624
2019/11/18 12:28:02,001e0610e538,lightsense,mlx75305,intensity,65535,1449.643
2019/11/18 12:28:02,001e0610e538,lightsense,tmp421,temperature,65535,-0.06
2019/11/18 12:28:02,001e0610e538,lightsense,tsl250rd,intensity,65535,159.907
2019/11/18 12:28:02,001e0610e538,lightsense,tsl260rd,intensity,65535,176.441
2019/11/18 12:28:02,001e0610e538,metsense,bmp180,pressure,16777215,2361.56
2019/11/18 12:28:02,001e0610e538,metsense,bmp180,temperature,65535,241.0
2019/11/18 12:28:02,001e0610e538,metsense,hih4030,humidity,455,69.12
2019/11/18 12:28:02,001e0610e538,metsense,htu21d,humidity,65535,118.99
2019/11/18 12:28:02,001e0610e538,metsense,htu21d,temperature,65535,128.86
2019/11/18 12:28:02,001e0610e538,metsense,metsense,id,01a2c7e21700,01a2c7e21700
2019/11/18 12:28:02,001e0610e538,metsense,mma8452q,acceleration_x,65535,-0.977
2019/11/18 12:28:02,001e0610e538,metsense,mma8452q,acceleration_y,65535,-0.977
2019/11/18 12:28:02,001e0610e538,metsense,mma8452q,acceleration_z,65535,-0.977
2019/11/18 12:28:02,001e0610e538,metsense,pr103j2,temperature,627,1.85
2019/11/18 12:28:02,001e0610e538,metsense,spv1840lr5h_b,intensity,NULL,55.0
2019/11/18 12:28:02,001e0610e538,metsense,tmp112,temperature,65535,-254.0
2019/11/18 12:28:02,001e0610e538,metsense,tsl250rd,intensity,8,0.403
2019/11/18 12:28:02,001e0610e538,metsense,tsys01,temperature,16777215,214.75
2019/11/18 12:28:02,001e06118182,chemsense,at0,temperature,350.0,3.5
2019/11/18 12:28:02,001e06118182,chemsense,at1,temperature,376.0,3.76
2019/11/18 12:28:02,001e06118182,chemsense,at2,temperature,444.0,4.44
2019/11/18 12:28:02,001e06118182,chemsense,at3,temperature,501.0,5.01
2019/11/18 12:28:02,001e06118182,chemsense,chemsense,id,NULL,5410ecf71a34
2019/11/18 12:28:02,001e06118182,chemsense,co,concentration,3146.0,0.48616
2019/11/18 12:28:02,001e06118182,chemsense,h2s,concentration,1310.0,-0.0031
2019/11/18 12:28:02,001e06118182,chemsense,lps25h,pressure,98748.0,987.48
2019/11/18 12:28:02,001e06118182,chemsense,lps25h,temperature,431.0,4.31
2019/11/18 12:28:02,001e06118182,chemsense,no2,concentration,806.0,0.00155
2019/11/18 12:28:02,001e06118182,chemsense,o3,concentration,286.0,0.0
2019/11/18 12:28:02,001e06118182,chemsense,oxidizing_gases,concentration,4583.0,-0.46992
2019/11/18 12:28:02,001e06118182,chemsense,reducing_gases,concentration,502.0,-0.00532
2019/11/18 12:28:02,001e06118182,chemsense,si1145,ir_intensity,255,NULL
2019/11/18 12:28:02,001e06118182,chemsense,si1145,uv_intensity,1,NULL
2019/11/18 12:28:02,001e06118182,chemsense,si1145,visible_light_intensity,259,NULL
2019/11/18 12:28:02,001e06118182,chemsense,so2,concentration,26.0,-0.02347
2019/11/18 12:28:02,001e06118182,lightsense,apds_9006_020,intensity,4,0.322
2019/11/18 12:28:02,001e06118182,lightsense,hih6130,humidity,9619,58.71
2019/11/18 12:28:02,001e06118182,lightsense,hih6130,temperature,20980,12.82
2019/11/18 12:28:02,001e06118182,lightsense,ml8511,intensity,9662,44.965
2019/11/18 12:28:02,001e06118182,lightsense,mlx75305,intensity,613,0.492
2019/11/18 12:28:02,001e06118182,lightsense,tmp421,temperature,2592,10.12
2019/11/18 12:28:02,001e06118182,lightsense,tsl250rd,intensity,613,1.406
2019/11/18 12:28:02,001e06118182,lightsense,tsl260rd,intensity,613,1.544
2019/11/18 12:28:02,001e06118182,metsense,bmp180,pressure,10523744,988.79
2019/11/18 12:28:02,001e06118182,metsense,bmp180,temperature,24194,24.3
2019/11/18 12:28:02,001e06118182,metsense,hih4030,humidity,469,71.22
2019/11/18 12:28:02,001e06118182,metsense,htu21d,humidity,44282,78.46
2019/11/18 12:28:02,001e06118182,metsense,htu21d,temperature,18980,4.04
2019/11/18 12:28:02,001e06118182,metsense,metsense,id,012706101a00,012706101a00
2019/11/18 12:28:02,001e06118182,metsense,mma8452q,acceleration_x,65376,-9.766
2019/11/18 12:28:02,001e06118182,metsense,mma8452q,acceleration_y,49504,-978.516
2019/11/18 12:28:02,001e06118182,metsense,mma8452q,acceleration_z,65504,-1.953
2019/11/18 12:28:02,001e06118182,metsense,pr103j2,temperature,662,4.8
2019/11/18 12:28:02,001e06118182,metsense,spv1840lr5h_b,intensity,NULL,56.72
2019/11/18 12:28:02,001e06118182,metsense,tmp112,temperature,553,4.31
2019/11/18 12:28:02,001e06118182,metsense,tsl250rd,intensity,1023,51.512
2019/11/18 12:28:02,001e06118182,metsense,tsys01,temperature,9202610,4.25
2019/11/18 12:28:02,001e06118182,plantower,pms7003,10um_particle,0,0
2019/11/18 12:28:02,001e06118182,plantower,pms7003,1um_particle,0,0
2019/11/18 12:28:02,001e06118182,plantower,pms7003,2_5um_particle,0,0
2019/11/18 12:28:02,001e06118182,plantower,pms7003,5um_particle,0,0
2019/11/18 12:28:02,001e06118182,plantower,pms7003,pm10_atm,0,0
2019/11/18 12:28:02,001e06118182,plantower,pms7003,pm10_cf1,0,0
2019/11/18 12:28:02,001e06118182,plantower,pms7003,pm1_atm,0,0
2019/11/18 12:28:02,001e06118182,plantower,pms7003,pm1_cf1,0,0
2019/11/18 12:28:02,001e06118182,plantower,pms7003,pm25_atm,0,0
